category,title,description,resource,region,statusWord,message
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-south-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,me-south-1,OK,Region is not enabled
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,me-central-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-southeast-3,OK,Region is not enabled
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-south-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-southeast-4,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-south-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-central-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,il-central-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ca-west-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,af-south-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-east-1,OK,Region is not enabled
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-south-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,me-south-1,OK,Region is not enabled
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,me-central-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-southeast-3,OK,Region is not enabled
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-south-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-southeast-4,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-south-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-central-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,il-central-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ca-west-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,af-south-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-east-1,OK,Region is not enabled
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-south-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,me-south-1,OK,Region is not enabled
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,me-central-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-southeast-3,OK,Region is not enabled
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-south-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-southeast-4,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-south-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-central-2,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,il-central-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ca-west-1,UNKNOWN,Unable to query for Lambda functions: The security token included in the request is invalid.
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,us-east-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,us-east-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,us-west-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-west-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-west-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-west-3,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,ap-south-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-north-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-central-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,ap-southeast-2,OK,No Airflow environments found
